text,label
"An excellent cast makes this movie work; all of the characters are developed exceedingly well and it's clear that the actors enjoyed filming this movie.<br /><br />It's not quite the comedy I expected, much more a lighthearted look at the attempt to reclaim youthful glory than bawdy humor. For music fans there are quite a few subtle references that in themselves are intelligently funny.<br /><br />I hate drawing direct comparisons to other movies, but so much of this movie reminded me of Alan Parker films I can't help it: imagine if The Commitments actually did make it big -- and then tried to recapture said glory 25 years later.",1
"Virgil Manoven is an old man who lives alone in his remote rural farmhouse.Chasing his beloved cat one morning into the woods around his property,Manoven glimpses what looks like the murder of a young child in the middle of the woods.He reports the crime to the police but there's no body to be found.Troubled by disturbing visions,he investigates further and eventually is guided to a spooky orphanage where events take a supernatural turn""Soft for Digging"" is a fantastic experimental horror with lots of creepy atmosphere to spare.This minimalist film is almost completely devoid of dialogue.Some scenes are genuinely nightmarish and the acting is excellent.The location sets provide plenty of creepiness:the eerie Maryland woods rival those used in ""The Blair Witch Projcect"".Give this strange horror film a chance.9 out of 10.",1
"I love killer Insects movies they are great fun to watch, I had to watch this movie as it was one of my Favourite horror books by Shaun Hutson.<br /><br />I have met him and I wish I did listen to him as this movie was terrible like he Said it was,after he said that I was still dying to see how bad it was.<br /><br />The plot: People are dying mysteriously and gruesomely, and nobody has a clue what the cause is.<br /><br />Only health worker Mike Brady has a possible solution, but his theory of killer slugs is laughed at by the authorities.<br /><br />Only when the body count begins to rise and a slug expert from England begins snooping around does it begin to look like Mike had the right idea after all.<br /><br />This movie as the most overacting you ever see a movie! Slugs in this movie are fast (Then normal) and it looks like they fast forwarding the scenes! <br /><br />This movie is nothing like the book at all, the book was ten times scarier, ten times gory and had a lot more story to it!<br /><br />I didn't like this movie at all! As I am huge fan of Slugs the book and second book called Breeding ground! Both of books are Great <br /><br />Read the book then watch the movie, you may like more then I did Give this 2 out 10",0
"Thought at first this film would be your typical Western film, however, it turned out to be very interesting and kept me spellbound right to the very end, which turned out very unusual. Charlton Heston,(Sam Burgade),""Midway"",'76, had past experiences with James Coburn,(Zach Provo),""Deadfall"",'93, and Zach never forgave Sam and would stop at nothing to make sure he caught up with him and paid him back. Unfortunately, Barbara Hershey,(Susan Burgade),""The Portrait of a Lady"",'96, managed to get caught up in this situation and found herself among sex starved men who never seemed to leave her alone. Sam Burgade had to make some very hard decisions and and I was quite surprised at the conclusion. This is a very entertaining film and the acting was outstanding.",1
"this movie is awesome. sort of. it dosent really say much, or do much, but it is an awesome movie to watch because of how stupid it is. the high school is taken over by evil ms.togar that hates the one thing that all the students love, rock& roll. riff randle get everyone tickets for the ramones show, and this movie peaks with a take over of the school led my riff randle & the ramones. this movie has everything, a bad script, questionable directing, bad actors(ie clint howard & p.j. soles), an awesome soundtrack,extreme campyness, these elements & much more come together to make this what it is,a classic.<br /><br />note - during the live ramones set, notice that darby crash of the germs is in the front of the crowd. neat-o.",1
"Sean, you know I think that you are absolutely the greatest actor in the world, but I can't commend you for this. Comedy just isn't your strong suit.<br /><br />However, it wasn't all your fault. Some of the stuff was just too hard to understand. Alfred Lynch did a decent job, but you gotta wonder where the lines came from from the beginning.<br /><br />Once again, Sean... I apologize.",0
"I have given this film an elevated rating of 2 stars as I personally appear in minutes 42 and 43 of the film....the road side bar scene in Russia. In this scene the director of the movie offered me the immortal line - ""50 Dollars..you Drink and Talk"", but I felt that my Polish counterpart could speak in a more convincing Russian accent than I could, so I declined to take this speaking part on. I was slightly starstruck as this was my first Film experience....and who knows... these lines could have ended up there with lines such as ""I'll be Back"" and ""Quite Frankly My Dear, I Don't Give a Damn"". Had I spoken that one line then my name would appear in the credits of Rancid Aluminium as 'Heavy 1' instead of the name of Ryszard Janikowski. <br /><br />As time goes on, I am counting myself lucky that my name is in no way connected to this film.<br /><br />Even though I spent a whole day on the set, in South Wales hot-spot Barry Island, no one could tell me what the actual storyline was. The caterers and the wardrobe lady all concurred that it appeared to have a lot of swearing and nudity in it..... things could certainly have been worse if I'd ended up naked in this most dreadful of films....<br /><br />Still.....On the positive side....I got chatting to Rhys Ifans during one break. I had no idea who he was, as ""Notting Hill"" was yet to be released, and not an inkling that he might be Welsh. Made various inappropriate comments about what an awful pit Barry Island had become since my childhood visits there in the 70s and 80s. It was only when Keith Allen showed up that I realised I was in a quality production........",0
"When I was 11, Grease 2 was like crack. It was a classless, shameful, euphoric, and powerfully addictive experience. My sister and I would watch it, rewind it, and watch it over again and again and again until we passed out or became too confused and hostile to stand one another. So, if you are an 11-year old girl, and you reviewed this film as ""brilliant"" or ""fun"" or ""better than the original Grease,"" you have your fledgling adolescent hormones to blame and you can rest assured that this unyielding fixation with utter rubbish will pass.<br /><br />If, however, you are not a little girl, you have absolutely no excuse to suggest that Grease 2 was anything but an inane, artless, slipshod embarrassment for all who participated in its production, distribution, and/or consumption.<br /><br />For the sake of criticism, I will dignify the film now by explaining why it blows <br /><br />1. In a well-executed musical, the songs should advance the narrative or develop the characters. In Grease 2, with a few debatable exceptions, to the music is obscenely pointless. Most of the songs appear to relate gimped innuendo about sex in an excessive and general way (""Score Tonight,"" ""Reproduction,"" ""Do It For Our Country,"" and ""Prowlin'"") without making one concrete statement about any of the film's characters or themes. Plus, all of the music is uncomfortably stupid and no one in the cast demonstrates even the crudest semblance of an ability to sing or dance.<br /><br />2. The T-birds should be badass, and if not at least somewhat likable, but instead each of them is an annoying wussy-dufus-loser. In the end, when Johnny Nogerelli offers Michael the sacred T-bird jacket and initiates him into the gang, Michael should kick it to the ground, spit on it, and duck away to fervently scrub any part of his body that was touched by it. But of course, he accepts it as if it is gold because despite the fact that they are a bunch of bumbling meatheads, there is no greater honor than to be one with the T-birds. <br /><br />3. Since Michael is beautiful, smart, kind, resourceful, and above average in everyway (his musical impotence notwithstanding), it is feasible that Stephanie would ultimately embrace him when he reveals himself to be the man behind the mask. Stephanie, on the other hand, is a slovenly, slack-jawed, bubble gum smacking, dirty sweatshirt wearing, gracelessly rude and trashy dingbat. So aside from being pretty (I guess), she harbors no likable characteristics, thus, audiences are given no justification whatsoever for the depth of Michael's attraction to her.<br /><br />I could go on and on, but I didn't want to mention the gross inferiority to its predecessor since there are apparently so many cranks out there who seem to feel that such a comparison is unfair. I will say this though, to those of you who think you want to revisit this mess for old time's sake: Grease 2 is an experience akin to re-living your first kiss. Only you are 32 now and kissing a snot-nosed 13-year old kid with acne and slobby braces. The magic is gone and you are left feeling dirty and disturbed. Trust me.",0
"This was the only time I ever walked out on a movie. Years later, I saw it in the cable listings and thought, ""Maybe I should give it another try."" Suffice to say that I was right the first time. This ranks second only to Godzilla 1998 as the worst movie I've ever seen.",0
"As a huge fan or the Cracker series, I have been waiting 7 years for the next addition. This Episode I'm afraid just does not live up to the legend.<br /><br />Fitz returns to Manchester after 7 years for his daughters wedding and gets involved in a murder investigation were a soldier, tormented by flash backs from his tour of duty in Northern Irland, goes on a killing spree.<br /><br />What I did not like about this episode is the extremely convenient way it is all set up and how fitz is led to the murderer. It is all fat to far-fetched.<br /><br />There are however some good scenes in flash backs from Northern Irland which are filmed great.",0
"A memorable line from a short lived show. After viewing the episode where that line was introduced my fraternity intramural flag football team started using the line to break our huddles on offense. Instead of Ready / Break, our quarter back said FOOTBALL and the rest of the squad responded YOU BET! A fun way to break the huddle that had our opponents scratching their heads as very few of them had watched the show. Using this line added a unique element to our season that I'll never forget. We had our best season during my time in college that year and in a small way it was due to the fun that we had using this line. The show was pretty much a stinker but it lives on in the memories of the 1977 Pi Kappa Phi intramural flag football squad at West Virginia Tech.",0
"Few movies can be viewed almost 60 years later, yet remain as engrossing as this one. Technological advances have not dated this classic love story. Special effects used are remarkable for a 1946 movie. The acting is superb. David Niven, Kim Hunter and especially Roger Livesey do an outstanding job. The use of Black and White / Color adds to the creative nature of the movie. It hasn't been seen on television for 20 years so few people are even aware of its existence. It is my favorite movie of all time. Waiting and hoping for the DVD release of this movie for so many years is, in itself, ""A Matter of Life and Death"".",1
"A woman (Sylvia Kristel) seduces a 15 year old boy (Eric Brown). They have sex...but it's all tied into some stupid plot or something.<br /><br />Easily one of the most disturbing sex comedies ever. Does anyone realize this movie is making light of child molestation? I suppose it's OK cause it's a teenage boy--if we had one with a man seducing a teenage girl there would (rightfully) be outrage. Sorry, but having it done to a boy doesn't excuse it. It's still sick. I realize Brown was of age (he was actually 18 when this was made) but he LOOKS 15. I just find it disturbing that some people find this OK.<br /><br />Plot aside the acting sucks (Kristel is beautiful--but can't act; Brown is easily one of the worst child actors I've ever seen) and the constant nudity gets boring and isn't even remotely erotic.<br /><br />I saw this drivel at a theatre back in 1981. I was 19 and with my 14 year old cousin (who could easily pass for 18). HE wanted to see it--I didn't but I decideD what the heck? We got in and I actually bought tickets for three teenage boys who were obviously underage. My cousin thought is was boring and the three other kids left halfway through! Let me make this clear--three TEENAGE BOYS left a movie with tons of female nudity! That should give you an idea of how bad this is. I'm surprised this was ever released. A 1 all the way.",0
"I absolutely love this game to death. Ever since I was 9 years old (I am now 15). It has great graphics, characters, magic, weapons, additions, and don't forget the ultimately awesome dragoon forms! I am still waiting for a remake, prequel, or a sequel to this spectacular video game. <br /><br />You play as Dart, a young swordsman who has the potential to be quite the hero. On this adventure you encounter wondrous creatures and boss fights. You also encounter some friends on the way who have their own special element. Such as Fire, Darkness, Water/Ice, Thunder/Lightning, Earth, Light, and Wind. There are also items known as dragoon spirits, which allow you to transform into magical creatures of legend. Dragons, wizards, creatures called winglies and evil creatures you'll have to face on this adventure of action-packed thrills and excitement. One of my all time favorite games, The Legend of Dragoon!",1
wow this is the worst movie ever. the only reason i signed up for IMDb was so i could complain about this movie. i have never walked out of a theater or stoped a DVD but i almost stopped this one (and i should have). but i watched it all the way to the end just to get let down again with an absolutely terrible ending. wow if this is all that wes craven can produce his time is long up. I've never seen the first one and will never after watching this. its terrible acting with a terrible plot. hey looks someone is shinning a mirror at us lets go check it out. and the sad part is that when this movie came to DVD it was completely checked out at blockbuster forever. so i feel bad for all the people that saw this junk.,0
"This film was on last week and although at that time of the day (around 6pm) the quality of the movies is almost never good (at least here on Mexican TV), I couldn't switch the TV off. The story about Madelene Moore really touches you. She doesn't come across as a very sympathetic character at first, but seeing the whole film, you just want her so succeed. This film really leaves you thinking. And i think that basically due to the great acting of Brooke Johnson. I had never heard of her before nor knowingly seen her in another film, but this was great great acting. Compliments to Brooke. I hope to see her in another film soon.",1
"When I watch a low budget film I know what to expect. I expect the acting not to be as good (budget reasons), I expect the lighting not to be as good (budget reasons)I expect the sound not to be as good (budget again). Stop judging these low budget movies like a big budget film!!! I'm a filmmaker myself so I understand the budget constraints on a low budget film. Stealing locations, shots etc... the list goes on and on. I don't want to say all the acting was bad. Jose Rosete, Chris Angelo, Victor Zaragoza are good. Raul Martinez is a natural. Not sold on Carl Washington yet. He has to understand that every line is not important, some are throw away lines. I say if a film makes you want to see what happens next, it's a good film. I liked this movie. I gave it an 8. I wanted to see what was gonna happen next. Great job Quiroz brothers!",1
This movie is about a fictional soap opera. It is very fast and funny. To say anything else would ruin the movie. There are several plots and sub plots in the movie. This movie has ensemble cast with today's hottest stars. They all gives over the top performances. This movie is favorite of mine from the year 1991. Soapdish is perfect for fans of either daytime soap opera /or prime time soap opera!!!If you watch soap go check this movie it's hilarious!!!,1
"The autobiography on which this movie is based remains one of the most heart-rending books I have ever read. It tells the amazing stories of two sisters, both who earned devotion and respect working well into their 70's as a teacher and a dentist, then lived another 30 years with dignity. Ruby Dee steals the film with her perfectly nuanced performance as the rebellious ""blacker"" Bessie, the dentist. She not only expresses her anger, angst, and wisdom well; she lets you know exactly where they've come from using an economy of words. Diahnn Carroll has the feel of the older sister, the teacher, down perfectly, but I'm afraid she never makes me believe that she's over 100. No matter -- the stories are well worth telling. Amy Madigan is a bit too extreme and intrusive in acting overwhelmed and insecure in the first half of the movie as the Caucasian NY Times reporter. This, too, is only a minor distraction. The stories, all true, are the attraction and although two or three get slightly damaged in the translation, most of them make it through just fine.<br /><br />I recommend the book as essential reading to all people I recommend any books to. I cannot quite but this TV-movie in that rarefied air, but it certainly captures enough of the flavor to be highly worthwhile in its own right.",1
"I truly despised this film when i saw it at the age of about 6 or 7 as I was a huge fan of Robin Williams and nothing he could do was bad. Until this. This complete trash ruined Robin for me for a long time. I'm only recovering recently with his funny but serious part in Fathers day but then he went on to create another mistake, Bicenntinial Man i think it was called but the point is. Robin should be getting much better jobs by now and now he has returned to performing the slime that originated with this 'classic'.",0
This is the worst movie I have ever seen. I was deceived into thinking it might be good because a couple of my favorite actors are in it. Now I want to punch Jason Schwartzman in the face for taking this role. I was physically ill after watching this film. I really don't understand Hollywood sometimes. There are so many people trying to break in that I'm sure you can skim off the top and get the very best. That way the worst movie you make is equivalent to Ferris Beullar instead of this sludge. The gags like the hair doll and blatantly ripping off jeans commercials added to the humorlessness of the film. Glad I avoided this film and watched it on TV. This proves that you should avoid January releases at all cost.,0
"This picture reminds me of a Keneth More picture from 1957 called The Admirable Crighton"" whilst on the boat he was a servant and on the island he became the master and upon being saved reverted back to servant. Madonna did OK in some movies however this one doesn't fire. If there is any picture that show Madonna can't act it is this one.<br /><br />I am not sure whether this was a subtle copy of ""The Admirable Crighton"" but it sure looks like it and if thats the case then Hollywood must be running out of ideas and that is sad. to provide a platform for actors to improve their career profile and just on that this fails in every corner and detail.<br /><br />The plot is loose and the acting is mediocre. The script should have been put thru the shredder before taking it on location. While many here have canned Madoona for all her acting I think that in films like ""A League of Their own"" was quite good and enjoyable and ""Who's That Girl"" showed a quirkiness of Madonna's style not shown before or afterwards. Other Madonna films are not as enjoyable and I would have liked a to see a Madonna Animation series with the character from ""Who's That Girl"" I like the music from these two films however ""Swept away"" remains at the bottom of the pile here and will remain so.<br /><br />everyone has a bomb right?",0
"""The Screaming Skull"" opens with a warning and an offer for free burial services if you should die watching it - Now there's a hook! The story itself has a fairly interesting premise for a horror flick: scheming husband marries a wealthy woman with a history of mental illness, then attempts to convince her that she's going insane with shrill noises, mysterious knocking and skulls that turn up at inopportune times. Add to the formula a sufficiently creepy gardener who still cherishes the memory of the man's first wife who he was devoted to. Maybe it's just that the 1950's didn't have the technology to pull off some of the scare scenes needed to juice up this movie, the techniques used here seem contrived and mundane. But then again, when I first saw ""House on Haunted Hill"" as a nine year old, it gave me the heebie jeebies in the same way I'm sure this film did for young viewers of the same era.<br /><br />Don't get me wrong, the film is not terrible, it just seems to get tedious at times. But there's some great atmospheric tension in the generally huge but unfurnished Whitlock home, and the gardens and pool are a nice touch. For me the best played out scene involves Eric Whitlock (John Hudson) going maniacal in the pond attempting to retrieve the hidden skull, he just wades right in clothes and all, in neat contrast to the mentally challenged gardener (director Alex Nicol in a dual role). It makes you wonder who the real dimwit was.<br /><br />In it's own good way, perhaps the most shocking thing about the film: how about that neat roadster the Whitlock's make their first appearance in - gull wing doors in 1958! That at least made me jump out of my seat!",0
"Way, way back in the 1980s, long before NAFTA was drafted and corporations began to shed their national identities, the United States and Japan were at each other's throat in the world manufacturing race. Remember sayings like 'Union Yes!,' 'the Japanese are taking this country over,' and 'Americans are lazy?'<br /><br />As the Reagan era winded down and corporations edged towards a global marketplace, director Ron Howard made one of several trips into the comedy genre with his 1986 smash 'Gung Ho,' which drew over $36 million in U.S. box office receipts. While in many ways dated, Howard's tongue-in-cheek story of colliding cultures in the workplace still offers hard truth for industrial life today.<br /><br />'Gung Ho' focuses on Hunt Stevenson (Michael Keaton), the automakers union rep from Hadleyville, a small, depressed town in the foothills of Pennsylvania. Stevenson has been asked to visit the Assan Motor Company in Tokyo (similar to real-life Toyota), which is considering a U.S. operation at the town's empty plant. With hundreds of residents out of work and the town verging on collapse, Assan decides to move in and Stevenson is hired as a liaison between company officials and workers on the assembly line.<br /><br />The 112 minutes of 'Gung Ho' is a humorous look at these two sides, with their strengths and weaknesses equally considered: on one hand, an American workforce that values its traditions but is often caught in the frenzy of pride and trade unionism; on the other hand, Japanese workers who are extremely devoted to their job yet lacking in personal satisfaction and feelings of self-worth. In Stevenson, we find an American working class figure of average intelligence with the skills to chat people through misunderstandings. With the survival of his workers' jobs and most of Hadleyville on the line, Stevenson proves a likable guy who wants nothing more than a fair chance, although his cleverness will sink him into a great deal of trouble. Besides answering to the heads of Assan, we witness a delicate balancing act between Stevenson and his fellow union members, many of whom he grew up with. This includes Buster (George Wendt), Willie (John Turturro), and Paul (Clint Howard, Ron's brother).<br /><br />The Japanese cast is headed by Gedde Watanabe, also known for 'Sixteen Candles' and 'Volunteers.' Watanabe plays Kazihiro, the plant manager who is down on his luck and begins to feel a sympathy for American life. He is constantly shadowed by Saito (Sab Shimono), the nephew of Assan's CEO who is desperate to take his spot in the pecking order. While given a light touch, these characters fare very well in conveying ideas of the Japanese working culture.<br /><br />With Hunt Stevenson dominating the script, Michael Keaton has to give a solid performance for this film to work. 'Gung Ho' is indeed a slam-dunk success for Keaton, who also teamed with Ron Howard in 1994's 'The Paper.' He made this film during a string of lighter roles that included 'Mr. Mom,' 'Beetle Juice,' and 'The Dream Team' before venturing into 'Batman,' 'One Good Cop,' and 'My Life.' It's also hard not to like Gedde Watanabe's performance as the odd man out, who first wears Japanese ribbons of shame before teaming up with Stevenson to make the auto plant a cohesive unit.<br /><br />The supporting cast is top-notch, including Wendt, Turturro, Shimono, and Soh Yamamura as Assan CEO Sakamoto. Mimi Rogers supplies a romantic interest as Audrey, Hunt's girlfriend. Edwin Blum, Lowell Ganz, and Babaloo Mandel teamed up for Gung Ho's solid writing. The incidental music, which received a BMI Film Music Award, was composed by Thomas Newman. Gung Ho's soundtrack songs are wall-to-wall 80s, including 'Don't Get Me Wrong,' 'Tuff Enuff,' and 'Working Class Man.'<br /><br />The success of 'Gung Ho' actually led to a short-lived TV series on ABC. While more impressive as a social commentary twenty years ago, Ron Howard's film still has its comic value. It is available on DVD as part of the Paramount Widescreen Collection and is a tad short-changed. Audio options are provided in English 5.1 surround, English Dolby surround, and French 'dubbing,' but subtitles are in English only. There are no extras, not even the theatrical trailer. On the plus side, Paramount's digital transfer is quite good, with little grain after the opening credits and high quality sound. While a few extras would have been helpful - especially that 'Gung Ho' was a box office success - there's little to complain about the film presentation itself.<br /><br />*** out of 4",1
"Manoj Agrawal after the failure of PARDESI BABU(1998) returned with this film<br /><br />The film has Govinda in 8-9 roles, as his father, mother, grandfather, sister and later-on he also has disguises <br /><br />He in short is a useless detective send on a case by his friend to get proofs against his wife, whose photos he looses at the airport while flirting with Rani<br /><br />He disguises as a Sardarji in the plane and again as a girl The funny part is how easily and in short time he does that?<br /><br />Then he disguises as a french singer and enters a TV to get proofs lol and then as a maharashtrian(yes inside the TV itself) <br /><br />The rest of the film has the same mistaken identities and ends on a predictable note There are some funny scenes like Govinda being bashed by an African and also many other portions <br /><br />Direction by Manoj Agrawal is okay Music is okay<br /><br />Amongst actors Govinda again proves he is one of the most watchable actors He as usual is fantastic though he has done such roles before he fits in all the get ups and roles too well here again though the much hyped 6-7 roles don't actually fit in the film Rani looks fat, teams up well with Govinda thatz it She is nothing great and kept doing such type of roles Amongst rest Nirmal Pandey is as usual Johny Lever is too loud at times and funny in places in 1 role and irritates as the older Tinnu Anand is okay Satish Kaushik is hilarious, Paresh is okay Tanaaz is okay",0
"I remember Devil Dog playing on TBS almost 20 years ago, and my older sister and her friends watching it and laughing all the next day. It's not that bad for a made-for-TV horror movie, but it is derivative (mostly of The Exorcist) and businesslike, for lack of a better word. It won't blow you away with artful cinematography or great acting, but it's not a waste of time, either. It's the kind of movie you watch to kill a couple of hours when you aren't in the mood to think too hard.<br /><br />However, if you go into the movie looking for some laughs, you won't be disappointed. The early scenes, with Lucky the Devil Dog as a cute little puppy with Children of the Damned eyes are hilariously non-threatening, and the climactic blue-screen effects of a giant black dog (with horns!) are pretty side-splitting. And keep an eye out for the cloaked Satanist in Maverick shades toward the beginning.<br /><br />Not a great horror film by any stretch of the imagination, but I wish they still made stuff like this for TV.",0
"I could only get through about 25 mins of it. Not one laugh in the 25 minutes I gave it, one of the most painful films I've ever had to endure. Chris Kattan is so nervous on screen that it made me nervous to watch him. Just a horrible movie.",0
"Made in 1931, this foreign film should be seen and enjoyed more often.<br /><br />We open on a quiet little French village, scanning the roofs of the sleeping citizens. Then we hear something that sounds like a party. Upon investigating the uproar, two neighboring men are told the story of two men, supposedly friends, who picked two numbers for the lottery.<br /><br />Our star of the picture has his number and his friend his. When he asks his friend, would he share half of the dough, should his ticket be the winning number, his friend promptly says no. In fact, H.E. double hockey sticks no! is the way he acts about it.<br /><br />So when our man discovers he has the winning ticket and that it has been lost, through no fault of his own, he is frantic. Everyone is out for themselves, looking for this ticket, in something like a precursor to ""The Great Race."" Even though this is all a flashback, I was in knots the whole time and got so upset over every little thing in this all-for-me show-me-the-money cash-in-the-bank film. Watch Le Million today!",1
"This docu-drama is what you would expect from Richard Attenborough, the man who gave us ""Gandhi"": beautifully photographed, compellingly casted, well written in the measured, literate manner that Hollywood discarded in the 30's, and scrupulously accurate. It stands out as a genre film, excelling in its portrayal of native American (or, more appropriately for its Canadian setting, ""First Nations"") culture and standing with ""Black Robe"" as a wonderfully photographed piece of Canoe Country and its culture (here, circa 1934). This idyllic portrait derives drama from its subject: Archie ""Grey Owl"" Belaney, a Scot raised in Hastings (England) by maiden aunts who became so obsessed with the ""red indian"" tales of his childhood that he went to Canada, disappeared into the woods, and became a trapper and adopted son of an Ojibway band. He was a vain man with a habit of marrying and abandoning<br /><br />Indian brides, none of whom seem to have thought less of him for it, for he was also an extraordinarily charming and picaresque character. One of his wives (one smarter than he, by most accounts) propelled him into fame as a writer and early advocate for protecting the wild country of the North, and this forms the focus of Attenborough's tale. The chemistry between Brosnan and Annie Galipeau (as Grey Owl's wife Pony) is engaging and, if not firey, is nonetheless quite touching. A good film when you need some time from the madding crowd.",1
"Since I'd seen the other three, I figured I might as well catch this made for TV fourth part of The Omen series. As a stand alone film, this movie is mediocre; but as a sequel to the 1976 masterpiece; it's a travesty. The film goes along the same route that many series' go down when they're running out of ideas; that being the idea of changing the male lead to a female. It's always obvious that this film was made for television as the acting is very standard, the plot lacks ideas and the gruesome murder scenes seen in the previous three are kept to a bloodless minimum. The film does keep a thread with the original, which I won't reveal as despite being obvious; that revelation is one of the most interesting aspects of the movie. The basics of the plot largely copy Richard Donner's original, and see a young couple adopt a child, which they name Delia (not Damiella or Damiana, fortunately). There's a big dog involved, and a child minder; and pretty soon, the wife starts to suspect that the child may not quite be normal; as she's menstruating at eight years old, and never suffered from any illnesses...<br /><br />The first two sequels to The Omen weren't bad at all, and the series really should have ended at number three. I guess there was money involved somewhere down the line, as there really is no artistic reason why this film should have been made. It brings nothing to the table in terms of originality, and the only thing it's likely to succeed in doing is annoying fans of the series. The film looks and feels like a TV movie all the way through and for the most part plays out like a film about the troubled upbringing of a young girl. Indeed, Asia Vieira does look like a little bitch; but she never convinces that she's the Antichrist, as her stares are redundant and most of the 'evil' she does is laughable. Faye Grant is given the meatiest role, and doesn't impress; while the rest of the cast regret agreeing to star in such an awful waste of time. The only good thing about this movie is the theme tune, which of course has been ripped off from the original; and is overused. On the whole, this film really isn't worth seeing; as it delivers nothing that the series is famous for, and doesn't even do justice to weaker second sequel.",0
"This is only a response to the yahoo who says this movie is more realistic than the classic, genre defining MASTERPIECE, Jaws. Yes, brainiac, great whites(and other species of shark, bull, black-tip, oceanic white-tip, tiger)have been known to populate areas where easy prey is found. Humans don't often make it onto that menu, granted, but the shark in the film was repeatedly pointed out to be exhibiting abnormal behavior. It's not like it's never happened. The odds of a killer whale destroying nearly a whole town, singling out a human nemesis, sinking several dozen thick hulled North Atlantic fishing boats and knowing when certain people, all friends of the aforementioned ""nemesis"", are close enough to the water for it to reach, are so slim as to be laughable. Much like this turd of a Jaws knock-off. Laughable. Great white sharks are also known to frequently chew on boats, protective underwater cages and people on rafts and surfboards, as they look like seals from below. A shark the size of Bruce(if you don't know, look it up)would be more than capable of sinking a boat like The Orca(hey! that's the name of the blatant rip-off we're discussing!), as it would weigh upwards of 6,000 lbs. I could go on, but I don't need to. Jaws is amazing(better acting, better effects, better music, better writing), Orca is crap(BLATANT rip-off of Jaws, lousy writing, abominable effects, most ridiculous plot this side of an Olson Twins flick). It doesn't take a masters from Columbia University to see that. Watch better movies.",0
"Fascinating I approached I Am Curious (Yellow) and it's companion piece with great trepidation. I'd read numerous reports on its widely touted controversy and explicit sex. What I got wasn't this, but a thoroughly thought provoking and engaging cinema experience unlike any other. I sincerely believe that the majority of the commenter who felt the film was `lame' or `boring' approached the film as if it were pornography. Perhaps this is pornography, assuming pornography is something intended to titillate the senses, but it is intentionally un-erotic. Lena, the protagonist, throws her all into her performance giving it a realistic and humanity that is simply convincing and enduring. Her breasts may be saggy, her nipples unusually large, her thighs fat, and her face, chubby. But by the end of the film, the audience comes to identify with her, and accept her faults as human. This touch gives her even more believability out necessity. Had the director cast a Briget Bardot bombshell the effect would have been nullified. I cannot more highly recommend this thought provoking piece. Be prepared to invest much thought in this deliberately paced film. The patient and unassuming viewer will be thoroughly rewarded in ways most other films could dream.",1
"Dead To Rights is about a Police Officer named Jack Slate who finds his murdered father and goes after the man that he thinks killed him.Jack is later shot and framed for the murder of the man he suspected of killing his father.<br /><br />Several months later on the day Jack is going to be executed he escapes from prison and searches the city for the man who framed him for murder.Jack's search leads him through a trail of *beep* that doesn't end until everyone is dead.<br /><br />Through out the game Jack uses weapons from M4 Carbines to his dog Shadow to kill endless streams of people in 15 levels.The game play is basically ""kill 30 people,find switch to open door.kill 50 people,find switch to open door"" over and over until the level is done.There are fun mini games too like playing as a stripper to distract bouncers at a Night Club so Jack can get to another area in the club,or bomb disarming.<br /><br />Dead To Rights is also a hard game.You will be put in an area swarming with bad guys armed with Sub Machine Guns while you only have a pistol.Near the end of the game skill turns to dust and you have to rely on luck.<br /><br />Dead To Rights is as gory as it is hard.If you shoot a guy in the face with a shot gun blood will splatter on the walls,ceiling and floor.And since there are several guys in each area the walls will be painted in blood.<br /><br />Family fun for everyone.",1
"Last year we were treated to two movies about Truman Capote writing the book from which this film was made - Capote and Infamous.<br /><br />I cannot imagine a movie like this being made in 1967. A stark, powerful and chillingly brutal drama; elevated to the status of a film classic by the masterful direction of Richard Brooks (Elmer Gantry, Cat on a Hot Tin Roof, The professional, Blackboard Jungle).<br /><br />It is interesting that Robert Blake, who starred in this film, has had so many problems of late that may be related to his portrayal of a killer in this film.<br /><br />This is a film that stays with you after viewing.",1
"I have never commented on IMDb before, but I feel I have to after watching The Batman animation. Its absolute rubbish! Warner Brothers had the perfect animation series in Batman in the early 90s so what the hell are they doing trying to mess with the winning formula? I feel like writing a complaint letter to WB. The original animation was dark and brooding, exactly the way Batman was intended to be. WB had to mess this up with some tripe Batman of the Future. Now they produce this drivel. The Joker doesn't remotely resemble the Joker from DC comics. DC should sue. I urge everyone who agrees with me to email or write to WB and use people power to get back the original formula",0
"This movie was so terrible it was almost good... almost. We love musicals, but not this one. Even with the terrible sound quality, poor cinematography, and many actors who can't sing or dance, Anthony Rapp actually managed to give a good performance (especially toward the end). The character Marjorie, a drunk lady, was enjoyable to watch, too. <br /><br />The plot is very unexpected and could have been funny without terrible singing and cheezy piano music. Admittadly, some of the songs (fantabulous) are pretty catchy (but not in a good way).<br /><br />Open House is a funny movie to watch simply because it is awful! We think it might be a good stage musical (with excellent actors).",0
"I absolutely LOVED this movie when I was a kid. I cried every time I watched it. It wasn't weird to me. I totally identified with the characters. I would love to see it again (and hope I wont be disappointed!). Pufnstuf rocks!!!! I was really drawn in to the fantasy world. And to me the movie was loooong. I wonder if I ever saw the series and have confused them? The acting I thought was strong. I loved Jack Wilde. He was so dreamy to an 10 year old (when I first saw the movie, not in 1970. I can still remember the characters vividly. The flute was totally believable and I can still 'feel' the evil woods. Witchy poo was scary - I wouldn't want to cross her path.",1
